20120031,HCM,HHC
20120032,HCM,HHC
20120033,HCM,HHC
20120034,HCM,HHC
20120035,HCM,HHC
20120036,HCM,HHC
20120037,HCM,HHC
20120038,HCM,HHC
20120039,HCM,HHC
20120040,HCM,HHC
20120041,HCM,HHC
20120042,HCM,HHC
20120043,HCM,HHC
20120044,HCM,HHC
20120045,HCM,HHC
20120046,HCM,HHC
20120047,HCM,HHC
20120048,HCM,HHC
20120049,HCM,HHC
20120050,HCM,HHC
20120051,HCM,HHC
20120052,HCM,HHC
20120053,HCM,HHC
20120054,HCM,HHC
20120055,HCM,HHC
20120056,HCM,HHC
20120057,HCM,HHC
20120058,HCM,HHC
20120059,HCM,HHC
20120060,HCM,HHC
