23150001,CHE01,ABC2
23150002,CHE01,ABC2
23150003,CHE01,ABC2
23150004,CHE01,ABC2
23150005,CHE01,ABC2
23150006,CHE01,ABC2
23150007,CHE01,ABC2
23150008,CHE01,ABC2
23150009,CHE01,ABC2
23150010,CHE01,ABC2
23150011,CHE01,ABC2
23150012,CHE01,ABC2
23150013,CHE01,ABC2
23150014,CHE01,ABC2
23150015,CHE01,ABC2
23150016,CHE01,ABC2
23150017,CHE01,ABC2
23150018,CHE01,ABC2
23150019,CHE01,ABC2
23150020,CHE01,ABC2
23150021,CHE01,ABC2
23150022,CHE01,ABC2
23150023,CHE01,ABC2
23150024,CHE01,ABC2
23150025,CHE01,ABC2
23150026,CHE01,ABC2
23150027,CHE01,ABC2
23150028,CHE01,ABC2
23150029,CHE01,ABC2
23150030,CHE01,ABC2
