23150031,CHE01,ABC2
23150032,CHE01,ABC2
23150033,CHE01,ABC2
23150034,CHE01,ABC2
23150035,CHE01,ABC2
23150036,CHE01,ABC2
23150037,CHE01,ABC2
23150038,CHE01,ABC2
23150039,CHE01,ABC2
23150040,CHE01,ABC2
23150041,CHE01,ABC2
23150042,CHE01,ABC2
23150043,CHE01,ABC2
23150044,CHE01,ABC2
23150045,CHE01,ABC2
23150046,CHE01,ABC2
23150047,CHE01,ABC2
23150048,CHE01,ABC2
23150049,CHE01,ABC2
23150050,CHE01,ABC2
23150051,CHE01,ABC2
23150052,CHE01,ABC2
23150053,CHE01,ABC2
23150054,CHE01,ABC2
23150055,CHE01,ABC2
23150056,CHE01,ABC2
23150057,CHE01,ABC2
23150058,CHE01,ABC2
23150059,CHE01,ABC2
23150060,CHE01,ABC2
