22110001,ABC4,HCM,HHC
22110002,ABC4,HCM,HHC
22110003,ABC4,HCM,HHC
22110004,ABC4,HCM,HHC
22110005,ABC4,HCM,HHC
22110006,ABC4,HCM,HHC
22110007,ABC4,HCM,HHC
22110008,ABC4,HCM,HHC
22110009,ABC4,HCM,HHC
22110010,ABC4,HCM,HHC
22110011,ABC4,HCM,HHC
22110012,ABC4,HCM,HHC
22110013,ABC4,HCM,HHC
22110014,ABC4,HCM,HHC
22110015,ABC4,HCM,HHC
22110016,ABC4,HCM,HHC
22110017,ABC4,HCM,HHC
22110018,ABC4,HCM,HHC
22110019,ABC4,HCM,HHC
22110020,ABC4,HCM,HHC
22110021,ABC4,HCM,HHC
22110022,ABC4,HCM,HHC
22110023,ABC4,HCM,HHC
22110024,ABC4,HCM,HHC
22110025,ABC4,HCM,HHC
22110026,ABC4,HCM,HHC
22110027,ABC4,HCM,HHC
22110028,ABC4,HCM,HHC
22110029,ABC4,HCM,HHC
22110030,ABC4,HCM,HHC
