21150020,TTK,TTT,TUD
21150022,TTK,TTT,TUD
21150024,TTK,TTT,TUD
21150026,TTK,TTT,TUD
21150028,TTK,TTT,TUD
21150030,TTK,TTT,TUD
21150032,TTK,TTT,TUD
21150034,TTK,TTT,TUD
21150036,TTK,TTT,TUD
21150038,TTK,TTT,TUD
21150040,TTK,TTT,TUD
21150042,TTK,TTT,TUD
21150044,TTK,TTT,TUD
21150046,TTK,TTT,TUD
21150048,TTK,TTT,TUD
21150050,TTK,TTT,TUD
21150052,TTK,TTT,TUD
21150054,TTK,TTT,TUD
21150056,TTK,TTT,TUD
21150058,TTK,TTT,TUD
21150060,TTK,TTT,TUD
21150062,TTK,TTT,TUD
21150064,TTK,TTT,TUD
21150066,TTK,TTT,TUD
21150068,TTK,TTT,TUD
21150070,TTK,TTT,TUD
21150072,TTK,TTT,TUD
21150074,TTK,TTT,TUD
21150076,TTK,TTT,TUD
21150078,TTK,TTT,TUD
