21110001,PHY02,CHE02,SSC
21110004,PHY02,CHE02,SSC
21110007,PHY02,CHE02,SSC
21110010,PHY02,CHE02,SSC
21110013,PHY02,CHE02,SSC
21110016,PHY02,CHE02,SSC
21110019,PHY02,CHE02,SSC
21110022,PHY02,CHE02,SSC
21110025,PHY02,CHE02,SSC
21110028,PHY02,CHE02,SSC
21110031,PHY02,CHE02,SSC
21110034,PHY02,CHE02,SSC
21110037,PHY02,CHE02,SSC
21110040,PHY02,CHE02,SSC
21110043,PHY02,CHE02,SSC
21110046,PHY02,CHE02,SSC
21110049,PHY02,CHE02,SSC
21110052,PHY02,CHE02,SSC
21110055,PHY02,CHE02,SSC
21110058,PHY02,CHE02,SSC
21110061,PHY02,CHE02,SSC
21110064,PHY02,CHE02,SSC
21110067,PHY02,CHE02,SSC
21110070,PHY02,CHE02,SSC
21110073,PHY02,CHE02,SSC
21110076,PHY02,CHE02,SSC
21110079,PHY02,CHE02,SSC
21110082,PHY02,CHE02,SSC
21110085,PHY02,CHE02,SSC
21110088,PHY02,CHE02,SSC
