20171717,HP1000,MMT,MTH007
20171718,HP1000,MMT,MTH007
20171719,HP1000,MMT,MTH007
20171720,HP1000,MMT,MTH007
20171721,HP1000,MMT,MTH007
20171722,HP1000,MMT,MTH007
20171723,HP1000,MMT,MTH007
20171724,HP1000,MMT,MTH007
20171725,HP1000,MMT,MTH007
20171726,HP1000,MMT,MTH007
20171727,HP1000,MMT,MTH007
20171728,HP1000,MMT,MTH007
20171729,HP1000,MMT,MTH007
20171730,HP1000,MMT,MTH007
20171731,HP1000,MMT,MTH007
20171732,HP1000,MMT,MTH007
20171733,HP1000,MMT,MTH007
20171734,HP1000,MMT,MTH007
20171735,HP1000,MMT,MTH007
20171736,HP1000,MMT,MTH007
20171737,HP1000,MMT,MTH007
20171738,HP1000,MMT,MTH007
20171739,HP1000,MMT,MTH007
20171740,HP1000,MMT,MTH007
20171741,HP1000,MMT,MTH007
20171742,HP1000,MMT,MTH007
20171743,HP1000,MMT,MTH007
20171744,HP1000,MMT,MTH007
20171745,HP1000,MMT,MTH007
20171746,HP1000,MMT,MTH007
