21170001,TTK,TTT,TUD
21170002,TTK,TTT,TUD
21170003,TTK,TTT,TUD
21170004,TTK,TTT,TUD
21170005,TTK,TTT,TUD
21170006,TTK,TTT,TUD
21170007,TTK,TTT,TUD
21170008,TTK,TTT,TUD
21170009,TTK,TTT,TUD
21170010,TTK,TTT,TUD
21170011,TTK,TTT,TUD
21170012,TTK,TTT,TUD
21170013,TTK,TTT,TUD
21170014,TTK,TTT,TUD
21170015,TTK,TTT,TUD
21170016,TTK,TTT,TUD
21170017,TTK,TTT,TUD
21170018,TTK,TTT,TUD
21170019,TTK,TTT,TUD
21170020,TTK,TTT,TUD
21170021,TTK,TTT,TUD
21170022,TTK,TTT,TUD
21170023,TTK,TTT,TUD
21170024,TTK,TTT,TUD
21170025,TTK,TTT,TUD
21170026,TTK,TTT,TUD
21170027,TTK,TTT,TUD
21170028,TTK,TTT,TUD
21170029,TTK,TTT,TUD
21170030,TTK,TTT,TUD
