21170001,HHC,PHY01
21170002,HHC,PHY01
21170003,HHC,PHY01
21170004,HHC,PHY01
21170005,HHC,PHY01
21170006,HHC,PHY01
21170007,HHC,PHY01
21170008,HHC,PHY01
21170009,HHC,PHY01
21170010,HHC,PHY01
21170011,HHC,PHY01
21170012,HHC,PHY01
21170013,HHC,PHY01
21170014,HHC,PHY01
21170015,HHC,PHY01
21170016,HHC,PHY01
21170017,HHC,PHY01
21170018,HHC,PHY01
21170019,HHC,PHY01
21170020,HHC,PHY01
21170021,HHC,PHY01
21170022,HHC,PHY01
21170023,HHC,PHY01
21170024,HHC,PHY01
21170025,HHC,PHY01
21170026,HHC,PHY01
21170027,HHC,PHY01
21170028,HHC,PHY01
21170029,HHC,PHY01
21170030,HHC,PHY01
