20150003,HP3,HP1000
20150004,HP3,HP1000
20150005,HP3,HP1000
20150006,HP3,HP1000
20150007,HP3,HP1000
20150008,HP3,HP1000
20150009,HP3,HP1000
20150010,HP3,HP1000
20150011,HP3,HP1000
20150012,HP3,HP1000
20150013,HP3,HP1000
20150014,HP3,HP1000
20150015,HP3,HP1000
20150016,HP3,HP1000
20150017,HP3,HP1000
20150018,HP3,HP1000
20150019,HP3,HP1000
20150020,HP3,HP1000
20150021,HP3,HP1000
20150022,HP3,HP1000
20150023,HP3,HP1000
20150024,HP3,HP1000
20150025,HP3,HP1000
20150026,HP3,HP1000
20150027,HP3,HP1000
20150028,HP3,HP1000
20150029,HP3,HP1000
20150030,HP3,HP1000
20150031,HP3,HP1000
20150032,HP3,HP1000
