20171717,TTK,TTT,TUD
20171718,TTK,TTT,TUD
20171719,TTK,TTT,TUD
20171720,TTK,TTT,TUD
20171721,TTK,TTT,TUD
20171722,TTK,TTT,TUD
20171723,TTK,TTT,TUD
20171724,TTK,TTT,TUD
20171725,TTK,TTT,TUD
20171726,TTK,TTT,TUD
20171727,TTK,TTT,TUD
20171728,TTK,TTT,TUD
20171729,TTK,TTT,TUD
20171730,TTK,TTT,TUD
20171731,TTK,TTT,TUD
20171732,TTK,TTT,TUD
20171733,TTK,TTT,TUD
20171734,TTK,TTT,TUD
20171735,TTK,TTT,TUD
20171736,TTK,TTT,TUD
20171737,TTK,TTT,TUD
20171738,TTK,TTT,TUD
20171739,TTK,TTT,TUD
20171740,TTK,TTT,TUD
20171741,TTK,TTT,TUD
20171742,TTK,TTT,TUD
20171743,TTK,TTT,TUD
20171744,TTK,TTT,TUD
20171745,TTK,TTT,TUD
20171746,TTK,TTT,TUD
