20120031,TTK,TTT,TUD
20120032,TTK,TTT,TUD
20120033,TTK,TTT,TUD
20120034,TTK,TTT,TUD
20120035,TTK,TTT,TUD
20120036,TTK,TTT,TUD
20120037,TTK,TTT,TUD
20120038,TTK,TTT,TUD
20120039,TTK,TTT,TUD
20120040,TTK,TTT,TUD
20120041,TTK,TTT,TUD
20120042,TTK,TTT,TUD
20120043,TTK,TTT,TUD
20120044,TTK,TTT,TUD
20120045,TTK,TTT,TUD
20120046,TTK,TTT,TUD
20120047,TTK,TTT,TUD
20120048,TTK,TTT,TUD
20120049,TTK,TTT,TUD
20120050,TTK,TTT,TUD
20120051,TTK,TTT,TUD
20120052,TTK,TTT,TUD
20120053,TTK,TTT,TUD
20120054,TTK,TTT,TUD
20120055,TTK,TTT,TUD
20120056,TTK,TTT,TUD
20120057,TTK,TTT,TUD
20120058,TTK,TTT,TUD
20120059,TTK,TTT,TUD
20120060,TTK,TTT,TUD
