20110001,TLDC,CSC05,KTDC
20110002,TLDC,CSC05,KTDC
20110003,TLDC,CSC05,KTDC
20110004,TLDC,CSC05,KTDC
20110005,TLDC,CSC05,KTDC
20110006,TLDC,CSC05,KTDC
20110007,TLDC,CSC05,KTDC
20110008,TLDC,CSC05,KTDC
20110009,TLDC,CSC05,KTDC
20110010,TLDC,CSC05,KTDC
20110011,TLDC,CSC05,KTDC
20110012,TLDC,CSC05,KTDC
20110013,TLDC,CSC05,KTDC
20110014,TLDC,CSC05,KTDC
20110015,TLDC,CSC05,KTDC
20110016,TLDC,CSC05,KTDC
20110017,TLDC,CSC05,KTDC
20110018,TLDC,CSC05,KTDC
20110019,TLDC,CSC05,KTDC
20110020,TLDC,CSC05,KTDC
20110021,TLDC,CSC05,KTDC
20110022,TLDC,CSC05,KTDC
20110023,TLDC,CSC05,KTDC
20110024,TLDC,CSC05,KTDC
20110025,TLDC,CSC05,KTDC
20110026,TLDC,CSC05,KTDC
20110027,TLDC,CSC05,KTDC
20110028,TLDC,CSC05,KTDC
20110029,TLDC,CSC05,KTDC
20110030,TLDC,CSC05,KTDC
