21150020,TLDC,CSC05,KTDC
21150022,TLDC,CSC05,KTDC
21150024,TLDC,CSC05,KTDC
21150026,TLDC,CSC05,KTDC
21150028,TLDC,CSC05,KTDC
21150030,TLDC,CSC05,KTDC
21150032,TLDC,CSC05,KTDC
21150034,TLDC,CSC05,KTDC
21150036,TLDC,CSC05,KTDC
21150038,TLDC,CSC05,KTDC
21150040,TLDC,CSC05,KTDC
21150042,TLDC,CSC05,KTDC
21150044,TLDC,CSC05,KTDC
21150046,TLDC,CSC05,KTDC
21150048,TLDC,CSC05,KTDC
21150050,TLDC,CSC05,KTDC
21150052,TLDC,CSC05,KTDC
21150054,TLDC,CSC05,KTDC
21150056,TLDC,CSC05,KTDC
21150058,TLDC,CSC05,KTDC
21150060,TLDC,CSC05,KTDC
21150062,TLDC,CSC05,KTDC
21150064,TLDC,CSC05,KTDC
21150066,TLDC,CSC05,KTDC
21150068,TLDC,CSC05,KTDC
21150070,TLDC,CSC05,KTDC
21150072,TLDC,CSC05,KTDC
21150074,TLDC,CSC05,KTDC
21150076,TLDC,CSC05,KTDC
21150078,TLDC,CSC05,KTDC
