21110001,TTK,TTT,TUD
21110004,TTK,TTT,TUD
21110007,TTK,TTT,TUD
21110010,TTK,TTT,TUD
21110013,TTK,TTT,TUD
21110016,TTK,TTT,TUD
21110019,TTK,TTT,TUD
21110022,TTK,TTT,TUD
21110025,TTK,TTT,TUD
21110028,TTK,TTT,TUD
21110031,TTK,TTT,TUD
21110034,TTK,TTT,TUD
21110037,TTK,TTT,TUD
21110040,TTK,TTT,TUD
21110043,TTK,TTT,TUD
21110046,TTK,TTT,TUD
21110049,TTK,TTT,TUD
21110052,TTK,TTT,TUD
21110055,TTK,TTT,TUD
21110058,TTK,TTT,TUD
21110061,TTK,TTT,TUD
21110064,TTK,TTT,TUD
21110067,TTK,TTT,TUD
21110070,TTK,TTT,TUD
21110073,TTK,TTT,TUD
21110076,TTK,TTT,TUD
21110079,TTK,TTT,TUD
21110082,TTK,TTT,TUD
21110085,TTK,TTT,TUD
21110088,TTK,TTT,TUD
