21120001,ABC4,HCM,HHC
21120002,ABC4,HCM,HHC
21120003,ABC4,HCM,HHC
21120004,ABC4,HCM,HHC
21120005,ABC4,HCM,HHC
21120006,ABC4,HCM,HHC
21120007,ABC4,HCM,HHC
21120008,ABC4,HCM,HHC
21120009,ABC4,HCM,HHC
21120010,ABC4,HCM,HHC
21120011,ABC4,HCM,HHC
21120012,ABC4,HCM,HHC
21120013,ABC4,HCM,HHC
21120014,ABC4,HCM,HHC
21120015,ABC4,HCM,HHC
21120016,ABC4,HCM,HHC
21120017,ABC4,HCM,HHC
21120018,ABC4,HCM,HHC
21120019,ABC4,HCM,HHC
21120020,ABC4,HCM,HHC
21120021,ABC4,HCM,HHC
21120022,ABC4,HCM,HHC
21120023,ABC4,HCM,HHC
21120024,ABC4,HCM,HHC
21120025,ABC4,HCM,HHC
21120026,ABC4,HCM,HHC
21120027,ABC4,HCM,HHC
21120028,ABC4,HCM,HHC
21120029,ABC4,HCM,HHC
21120030,ABC4,HCM,HHC
