20150003,TTK,TTT,TUD
20150004,TTK,TTT,TUD
20150005,TTK,TTT,TUD
20150006,TTK,TTT,TUD
20150007,TTK,TTT,TUD
20150008,TTK,TTT,TUD
20150009,TTK,TTT,TUD
20150010,TTK,TTT,TUD
20150011,TTK,TTT,TUD
20150012,TTK,TTT,TUD
20150013,TTK,TTT,TUD
20150014,TTK,TTT,TUD
20150015,TTK,TTT,TUD
20150016,TTK,TTT,TUD
20150017,TTK,TTT,TUD
20150018,TTK,TTT,TUD
20150019,TTK,TTT,TUD
20150020,TTK,TTT,TUD
20150021,TTK,TTT,TUD
20150022,TTK,TTT,TUD
20150023,TTK,TTT,TUD
20150024,TTK,TTT,TUD
20150025,TTK,TTT,TUD
20150026,TTK,TTT,TUD
20150027,TTK,TTT,TUD
20150028,TTK,TTT,TUD
20150029,TTK,TTT,TUD
20150030,TTK,TTT,TUD
20150031,TTK,TTT,TUD
20150032,TTK,TTT,TUD
