22150001,HP1000,MMT,MTH007
22150002,HP1000,MMT,MTH007
22150003,HP1000,MMT,MTH007
22150004,HP1000,MMT,MTH007
22150005,HP1000,MMT,MTH007
22150006,HP1000,MMT,MTH007
22150007,HP1000,MMT,MTH007
22150008,HP1000,MMT,MTH007
22150009,HP1000,MMT,MTH007
22150010,HP1000,MMT,MTH007
22150011,HP1000,MMT,MTH007
22150012,HP1000,MMT,MTH007
22150013,HP1000,MMT,MTH007
22150014,HP1000,MMT,MTH007
22150015,HP1000,MMT,MTH007
22150016,HP1000,MMT,MTH007
22150017,HP1000,MMT,MTH007
22150018,HP1000,MMT,MTH007
22150019,HP1000,MMT,MTH007
22150020,HP1000,MMT,MTH007
22150021,HP1000,MMT,MTH007
22150022,HP1000,MMT,MTH007
22150023,HP1000,MMT,MTH007
22150024,HP1000,MMT,MTH007
22150025,HP1000,MMT,MTH007
22150026,HP1000,MMT,MTH007
22150027,HP1000,MMT,MTH007
22150028,HP1000,MMT,MTH007
22150029,HP1000,MMT,MTH007
22150030,HP1000,MMT,MTH007
