20120001,HHK,HHS,HP3
20120002,HHK,HHS,HP3
20120003,HHK,HHS,HP3
20120004,HHK,HHS,HP3
20120005,HHK,HHS,HP3
20120006,HHK,HHS,HP3
20120007,HHK,HHS,HP3
20120008,HHK,HHS,HP3
20120009,HHK,HHS,HP3
20120010,HHK,HHS,HP3
20120011,HHK,HHS,HP3
20120012,HHK,HHS,HP3
20120013,HHK,HHS,HP3
20120014,HHK,HHS,HP3
20120015,HHK,HHS,HP3
20120016,HHK,HHS,HP3
20120017,HHK,HHS,HP3
20120018,HHK,HHS,HP3
20120019,HHK,HHS,HP3
20120020,HHK,HHS,HP3
20120021,HHK,HHS,HP3
20120022,HHK,HHS,HP3
20120023,HHK,HHS,HP3
20120024,HHK,HHS,HP3
20120025,HHK,HHS,HP3
20120026,HHK,HHS,HP3
20120027,HHK,HHS,HP3
20120028,HHK,HHS,HP3
20120029,HHK,HHS,HP3
20120030,HHK,HHS,HP3
