22110001,HP1000,MMT,MTH007
22110002,HP1000,MMT,MTH007
22110003,HP1000,MMT,MTH007
22110004,HP1000,MMT,MTH007
22110005,HP1000,MMT,MTH007
22110006,HP1000,MMT,MTH007
22110007,HP1000,MMT,MTH007
22110008,HP1000,MMT,MTH007
22110009,HP1000,MMT,MTH007
22110010,HP1000,MMT,MTH007
22110011,HP1000,MMT,MTH007
22110012,HP1000,MMT,MTH007
22110013,HP1000,MMT,MTH007
22110014,HP1000,MMT,MTH007
22110015,HP1000,MMT,MTH007
22110016,HP1000,MMT,MTH007
22110017,HP1000,MMT,MTH007
22110018,HP1000,MMT,MTH007
22110019,HP1000,MMT,MTH007
22110020,HP1000,MMT,MTH007
22110021,HP1000,MMT,MTH007
22110022,HP1000,MMT,MTH007
22110023,HP1000,MMT,MTH007
22110024,HP1000,MMT,MTH007
22110025,HP1000,MMT,MTH007
22110026,HP1000,MMT,MTH007
22110027,HP1000,MMT,MTH007
22110028,HP1000,MMT,MTH007
22110029,HP1000,MMT,MTH007
22110030,HP1000,MMT,MTH007
