20171717,PHY01,CHE01
20171718,PHY01,CHE01
20171719,PHY01,CHE01
20171720,PHY01,CHE01
20171721,PHY01,CHE01
20171722,PHY01,CHE01
20171723,PHY01,CHE01
20171724,PHY01,CHE01
20171725,PHY01,CHE01
20171726,PHY01,CHE01
20171727,PHY01,CHE01
20171728,PHY01,CHE01
20171729,PHY01,CHE01
20171730,PHY01,CHE01
20171731,PHY01,CHE01
20171732,PHY01,CHE01
20171733,PHY01,CHE01
20171734,PHY01,CHE01
20171735,PHY01,CHE01
20171736,PHY01,CHE01
20171737,PHY01,CHE01
20171738,PHY01,CHE01
20171739,PHY01,CHE01
20171740,PHY01,CHE01
20171741,PHY01,CHE01
20171742,PHY01,CHE01
20171743,PHY01,CHE01
20171744,PHY01,CHE01
20171745,PHY01,CHE01
20171746,PHY01,CHE01
