20120001,PHY01,CHE01
20120002,PHY01,CHE01
20120003,PHY01,CHE01
20120004,PHY01,CHE01
20120005,PHY01,CHE01
20120006,PHY01,CHE01
20120007,PHY01,CHE01
20120008,PHY01,CHE01
20120009,PHY01,CHE01
20120010,PHY01,CHE01
20120011,PHY01,CHE01
20120012,PHY01,CHE01
20120013,PHY01,CHE01
20120014,PHY01,CHE01
20120015,PHY01,CHE01
20120016,PHY01,CHE01
20120017,PHY01,CHE01
20120018,PHY01,CHE01
20120019,PHY01,CHE01
20120020,PHY01,CHE01
20120021,PHY01,CHE01
20120022,PHY01,CHE01
20120023,PHY01,CHE01
20120024,PHY01,CHE01
20120025,PHY01,CHE01
20120026,PHY01,CHE01
20120027,PHY01,CHE01
20120028,PHY01,CHE01
20120029,PHY01,CHE01
20120030,PHY01,CHE01
